COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
,SEEHN,ALL,2013,11124.76
,SEEHN,ALL,2014,11549.76
,SEEHN,ALL,2015,11399.33
,SEEHN,ALL,2016,11552.99
,SEEHN,ALL,2017,12099.76
,SEEHN,ALL,2018,13557.12
,SMALL,ALL,1977,4017.35
,SMALL,ALL,1978,4617.65
,SMALL,ALL,1979,5550.7
,SMALL,ALL,1980,6702.04
,SMALL,ALL,1981,7012.79
,SMALL,ALL,1982,6861.3
,SMALL,ALL,1983,6128.54
,SMALL,ALL,1984,5978.92
,SMALL,ALL,1985,5988.76
,SMALL,ALL,1986,6874.53
,SMALL,ALL,1987,8710.66
,SMALL,ALL,1988,10878.69
,SMALL,ALL,1989,11711.2
,SMALL,ALL,1990,12562.61
,SMALL,ALL,1991,13556.35
,SMALL,ALL,1992,14927.48
,SMALL,ALL,1993,15041.38
,SMALL,ALL,1994,15436.86
,SMALL,ALL,1995,16538.57
,SMALL,ALL,1996,17609.09
,SMALL,ALL,1997,18264.03
,SMALL,ALL,1998,18113.14
,SMALL,ALL,1999,17985.14
,SMALL,ALL,2000,18408.87
,SMALL,ALL,2001,18216.57
,SMALL,ALL,2002,17870.8
,SMALL,ALL,2003,19781.41
,SMALL,ALL,2004,25363.46
,SMALL,ALL,2005,29932.91
,SMALL,ALL,2006,30755.36
,SMALL,ALL,2007,35507.01
,SMALL,ALL,2008,36561.97
,SMALL,ALL,2009,32361.09
,SMALL,ALL,2010,33452.02
,SMALL,ALL,2011,33664.62
,SMALL,ALL,2012,33216.91
,SMALL,ALL,2013,33834.39
,SMALL,ALL,2014,34461.11
,SMALL,ALL,2015,34008.93
,SMALL,ALL,2016,33246.94
,SMALL,ALL,2017,33320.37
,SMALL,ALL,2018,36452.58
SRB,,ALL,1997,2850
SRB,,ALL,1998,2800
SRB,,ALL,1999,2390
SRB,,ALL,2000,1530
SRB,,ALL,2001,1450
SRB,,ALL,2002,1430
SRB,,ALL,2003,2260
SRB,,ALL,2004,3070
SRB,,ALL,2005,3800
SRB,,ALL,2006,4190
SRB,,ALL,2007,4890
SRB,,ALL,2008,6040
SRB,,ALL,2009,6450
SRB,,ALL,2010,6220
SRB,,ALL,2011,6300
SRB,,ALL,2012,6090
SRB,,ALL,2013,6460
SRB,,ALL,2014,6240
SRB,,ALL,2015,5960
SRB,,ALL,2016,5690
SRB,,ALL,2017,5550
SRB,,ALL,2018,6390
SVK,,ALL,1995,4200
SVK,,ALL,1996,5000
SVK,,ALL,1997,5400
SVK,,ALL,1998,5420
SVK,,ALL,1999,5360
SVK,,ALL,2000,5520
SVK,,ALL,2001,5710
SVK,,ALL,2002,6000
SVK,,ALL,2003,6940
SVK,,ALL,2004,9000
SVK,,ALL,2005,11310
SVK,,ALL,2006,12890
SVK,,ALL,2007,14880
SVK,,ALL,2008,17200
SVK,,ALL,2009,17050
SVK,,ALL,2010,17240
SVK,,ALL,2011,17240
SVK,,ALL,2012,17540
SVK,,ALL,2013,18140
SVK,,ALL,2014,18240
SVK,,ALL,2015,17520
SVK,,ALL,2016,16950
SVK,,ALL,2017,16650
SVK,,ALL,2018,18260
SVN,,ALL,1995,8840
SVN,,ALL,1996,10200
SVN,,ALL,1997,11240
SVN,,ALL,1998,11000
SVN,,ALL,1999,11320
SVN,,ALL,2000,11270
SVN,,ALL,2001,10950
SVN,,ALL,2002,10920
SVN,,ALL,2003,12630
SVN,,ALL,2004,15610
SVN,,ALL,2005,18310
SVN,,ALL,2006,19820
SVN,,ALL,2007,21790
SVN,,ALL,2008,24620
SVN,,ALL,2009,24380
SVN,,ALL,2010,24540
SVN,,ALL,2011,24580
SVN,,ALL,2012,23250
SVN,,ALL,2013,23230
SVN,,ALL,2014,23610
SVN,,ALL,2015,22250
SVN,,ALL,2016,21750
SVN,,ALL,2017,22090
SVN,,ALL,2018,24580
SWE,,ALL,1970,4690
SWE,,ALL,1971,4990
SWE,,ALL,1972,5670
SWE,,ALL,1973,7050
SWE,,ALL,1974,8580
SWE,,ALL,1975,10160
SWE,,ALL,1976,10720
SWE,,ALL,1977,11290
SWE,,ALL,1978,12460
SWE,,ALL,1979,14790
SWE,,ALL,1980,17300
SWE,,ALL,1981,17530
SWE,,ALL,1982,15760
SWE,,ALL,1983,13550
SWE,,ALL,1984,13020
SWE,,ALL,1985,13080
SWE,,ALL,1986,15330
SWE,,ALL,1987,19360
SWE,,ALL,1988,24190
SWE,,ALL,1989,26090
SWE,,ALL,1990,27760
SWE,,ALL,1991,29110
SWE,,ALL,1992,31340
SWE,,ALL,1993,28200
SWE,,ALL,1994,27690
SWE,,ALL,1995,28070
SWE,,ALL,1996,30400
SWE,,ALL,1997,31400
SWE,,ALL,1998,31110
SWE,,ALL,1999,31100
SWE,,ALL,2000,31440
SWE,,ALL,2001,29550
SWE,,ALL,2002,28930
SWE,,ALL,2003,32550
SWE,,ALL,2004,39530
SWE,,ALL,2005,45500
SWE,,ALL,2006,48820
SWE,,ALL,2007,51960
SWE,,ALL,2008,55470
SWE,,ALL,2009,52470
SWE,,ALL,2010,54570
SWE,,ALL,2011,56570
SWE,,ALL,2012,58930
SWE,,ALL,2013,61580
SWE,,ALL,2014,61690
SWE,,ALL,2015,58280
SWE,,ALL,2016,54430
SWE,,ALL,2017,52850
SWE,,ALL,2018,55490
TJK,,ALL,1992,350
TJK,,ALL,1993,290
TJK,,ALL,1994,210
TJK,,ALL,1995,210
TJK,,ALL,1996,170
TJK,,ALL,1997,170
TJK,,ALL,1998,180
TJK,,ALL,1999,180
TJK,,ALL,2000,170
TJK,,ALL,2001,160
TJK,,ALL,2002,170
TJK,,ALL,2003,210
TJK,,ALL,2004,270
TJK,,ALL,2005,320
TJK,,ALL,2006,370
TJK,,ALL,2007,440
TJK,,ALL,2008,570
TJK,,ALL,2009,660
TJK,,ALL,2010,920
TJK,,ALL,2011,1020
TJK,,ALL,2012,1150
TJK,,ALL,2013,1330
TJK,,ALL,2014,1350
TJK,,ALL,2015,1250
TJK,,ALL,2016,1110
TJK,,ALL,2017,1000
TJK,,ALL,2018,1010
TKM,,ALL,1993,800
TKM,,ALL,1994,680
TKM,,ALL,1995,610
TKM,,ALL,1996,610
TKM,,ALL,1997,550
TKM,,ALL,1998,560
TKM,,ALL,1999,620
TKM,,ALL,2000,600
TKM,,ALL,2001,650
TKM,,ALL,2002,750
TKM,,ALL,2003,990
TKM,,ALL,2004,1310
TKM,,ALL,2005,1590
TKM,,ALL,2006,1890
TKM,,ALL,2007,2320
TKM,,ALL,2008,3040
TKM,,ALL,2009,3550
TKM,,ALL,2010,4070
TKM,,ALL,2011,4730
TKM,,ALL,2012,5560
TKM,,ALL,2013,6510
TKM,,ALL,2014,7200
TKM,,ALL,2015,7030
TKM,,ALL,2016,6820
TKM,,ALL,2017,6380
TKM,,ALL,2018,6740
TUR,,ALL,1970,560
TUR,,ALL,1971,530
TUR,,ALL,1972,560
TUR,,ALL,1973,640
TUR,,ALL,1974,860
TUR,,ALL,1975,1110
TUR,,ALL,1976,1310
TUR,,ALL,1977,1410
TUR,,ALL,1978,1520
TUR,,ALL,1979,1820
TUR,,ALL,1980,1860
TUR,,ALL,1981,1860
TUR,,ALL,1982,1570
TUR,,ALL,1983,1400
TUR,,ALL,1984,1310
TUR,,ALL,1985,1310
TUR,,ALL,1986,1450
TUR,,ALL,1987,1740
TUR,,ALL,1988,1860
TUR,,ALL,1989,1920
TUR,,ALL,1990,2310
TUR,,ALL,1991,2590
TUR,,ALL,1992,2940
TUR,,ALL,1993,3140
TUR,,ALL,1994,2680
TUR,,ALL,1995,2850
TUR,,ALL,1996,2920
TUR,,ALL,1997,3190
TUR,,ALL,1998,3430
TUR,,ALL,1999,3580
TUR,,ALL,2000,4300
TUR,,ALL,2001,3550
TUR,,ALL,2002,3560
TUR,,ALL,2003,3910
TUR,,ALL,2004,5220
TUR,,ALL,2005,6760
TUR,,ALL,2006,7820
TUR,,ALL,2007,8880
TUR,,ALL,2008,9780
TUR,,ALL,2009,9580
TUR,,ALL,2010,10430
TUR,,ALL,2011,11230
TUR,,ALL,2012,11870
TUR,,ALL,2013,12510
TUR,,ALL,2014,12560
TUR,,ALL,2015,11960
TUR,,ALL,2016,11180
TUR,,ALL,2017,10900
TUR,,ALL,2018,10420
UKR,,ALL,1989,1620
UKR,,ALL,1990,1610
UKR,,ALL,1991,1520
UKR,,ALL,1992,1420
UKR,,ALL,1993,1230
UKR,,ALL,1994,1010
UKR,,ALL,1995,920
UKR,,ALL,1996,860
UKR,,ALL,1997,890
UKR,,ALL,1998,850
UKR,,ALL,1999,760
UKR,,ALL,2000,700
UKR,,ALL,2001,730
UKR,,ALL,2002,790
UKR,,ALL,2003,980
UKR,,ALL,2004,1270
UKR,,ALL,2005,1540
UKR,,ALL,2006,1950
UKR,,ALL,2007,2560
UKR,,ALL,2008,3210
UKR,,ALL,2009,2840
UKR,,ALL,2010,2980
UKR,,ALL,2011,3110
UKR,,ALL,2012,3500
UKR,,ALL,2013,3800
UKR,,ALL,2014,3560
UKR,,ALL,2015,2650
UKR,,ALL,2016,2310
UKR,,ALL,2017,2260
UKR,,ALL,2018,2660
UZB,,ALL,1992,600
UZB,,ALL,1993,590
UZB,,ALL,1994,570
UZB,,ALL,1995,580
UZB,,ALL,1996,600
UZB,,ALL,1997,610
UZB,,ALL,1998,620
UZB,,ALL,1999,650
UZB,,ALL,2000,630
UZB,,ALL,2001,560
UZB,,ALL,2002,450
UZB,,ALL,2003,420
UZB,,ALL,2004,460
UZB,,ALL,2005,530
UZB,,ALL,2006,610
UZB,,ALL,2007,770
UZB,,ALL,2008,980
UZB,,ALL,2009,1150
UZB,,ALL,2010,1370
UZB,,ALL,2011,1650
UZB,,ALL,2012,2020
UZB,,ALL,2013,2270
UZB,,ALL,2014,2530
UZB,,ALL,2015,2600
UZB,,ALL,2016,2660
UZB,,ALL,2017,2350
UZB,,ALL,2018,2020
,WHO_EURO,ALL,1992,11465.29
,WHO_EURO,ALL,1993,11319.74
,WHO_EURO,ALL,1994,11517.74
,WHO_EURO,ALL,1995,12004.23
,WHO_EURO,ALL,1996,12732.62
,WHO_EURO,ALL,1997,12981.22
,WHO_EURO,ALL,1998,12604.18
,WHO_EURO,ALL,1999,12471.44
,WHO_EURO,ALL,2000,12559.21
,WHO_EURO,ALL,2001,12153.6
,WHO_EURO,ALL,2002,12085.86
,WHO_EURO,ALL,2003,13633.94
,WHO_EURO,ALL,2004,16543.38
,WHO_EURO,ALL,2005,19165.62
,WHO_EURO,ALL,2006,20792.23
,WHO_EURO,ALL,2007,22487.58
,WHO_EURO,ALL,2008,24475.78
,WHO_EURO,ALL,2009,24246.92
,WHO_EURO,ALL,2010,24448.48
,WHO_EURO,ALL,2011,24960.01
,WHO_EURO,ALL,2012,25298.34
,WHO_EURO,ALL,2013,25966.64
,WHO_EURO,ALL,2014,26035.62
,WHO_EURO,ALL,2015,24679.78
,WHO_EURO,ALL,2016,23404.07
,WHO_EURO,ALL,2017,22807.39
,WHO_EURO,ALL,2018,24327.3
,,,,
Last update,2020.09.06 20:01:38 GMT,,,
Description,"Gross national income, US$ per capita",,,
Reference link,https://dw.euro.who.int/api/v3/measures/HFA_32?lang=En,,,
,,,,
Copyright,,,,
© WHO Regional Office for Europe 2020. All rights reserved.,http://www.euro.who.int/en/home/copyright-notice,,,
